user_id,sessions,last_login_days,revenue,country,churn,segment,segment_name
7066,57,25,719,Turkey,0,1,Loyal
7067,16,13,3147,Hong Kong,0,2,At Risk
7068,40,56,3766,Sudan,1,0,Dormant
7069,40,83,922,Cote d'Ivoire,1,3,Dormant
7070,16,18,4139,Latvia,0,2,At Risk
7071,7,11,2797,Switzerland,0,2,At Risk
7072,51,23,2084,Mexico,0,1,Loyal
7073,89,35,4314,Oman,0,4,High Value
7074,29,2,4431,Saint Lucia,0,2,At Risk
7075,92,59,3406,Gambia,1,4,High Value
7076,87,36,2000,Bulgaria,0,1,Loyal
7077,96,62,3027,Dominican Republic,1,4,High Value
7078,37,78,4804,Japan,1,0,Dormant
7079,42,21,2003,Sao Tome and Principe,0,2,At Risk
7080,35,51,2370,Myanmar,1,0,Dormant
7081,86,82,2956,Congo,1,4,High Value
7082,34,68,577,Iceland,1,3,Dormant
7083,53,89,4985,Saudi Arabia,1,0,Dormant
7084,4,75,3029,Holy See (Vatican City State),1,0,Dormant
7085,14,43,3694,Netherlands,0,0,Dormant
7086,26,48,2862,French Southern Territories,1,0,Dormant
7087,44,5,4367,Netherlands,0,2,At Risk
7088,60,55,4886,Sweden,1,4,High Value
7089,19,1,830,Nepal,0,2,At Risk
7090,90,82,4626,Saint Kitts and Nevis,1,4,High Value
7091,24,40,27,North Macedonia,0,3,Dormant
7092,2,71,4028,Micronesia,1,0,Dormant
7093,89,23,199,Christmas Island,0,1,Loyal
7094,12,78,98,Montenegro,1,3,Dormant
7095,23,11,2154,Ecuador,0,2,At Risk
7096,73,37,68,Macao,0,1,Loyal
7097,24,90,1080,Hong Kong,1,3,Dormant
7098,65,69,1599,Kyrgyz Republic,1,3,Dormant
7099,40,68,3074,Bolivia,1,0,Dormant
7100,56,22,307,Congo,0,1,Loyal
7101,45,74,4316,Norfolk Island,1,0,Dormant
7102,56,50,1317,Zambia,1,3,Dormant
7103,49,50,15,Samoa,1,3,Dormant
7104,77,34,1869,Saint Martin,0,1,Loyal
7105,47,72,1615,Malta,1,3,Dormant
7106,57,69,3350,United States Virgin Islands,1,0,Dormant
7107,20,53,701,Lao People's Democratic Republic,1,3,Dormant
7108,92,81,2955,Belize,1,4,High Value
7109,87,5,3187,Slovenia,0,1,Loyal
7110,36,9,3805,Guam,0,2,At Risk
7111,42,40,1483,Tajikistan,0,3,Dormant
7112,29,81,3076,Lithuania,1,0,Dormant
7113,32,9,3298,Jamaica,0,2,At Risk
7114,2,10,2135,Eritrea,0,2,At Risk
7115,54,36,3175,Nicaragua,0,4,High Value
7116,12,49,1746,Svalbard & Jan Mayen Islands,1,2,At Risk
7117,57,52,2796,Belgium,1,4,High Value
7118,27,22,622,Kenya,0,2,At Risk
7119,66,79,2733,El Salvador,1,3,Dormant
7120,68,71,3508,Marshall Islands,1,4,High Value
7121,25,57,4668,Nauru,1,0,Dormant
7122,11,71,892,Cameroon,1,3,Dormant
7123,44,63,2493,Dominica,1,3,Dormant
7124,94,13,2556,Barbados,0,1,Loyal
7125,51,52,74,Gibraltar,1,3,Dormant
7126,14,18,4973,Cote d'Ivoire,0,2,At Risk
7127,58,1,4949,Gibraltar,0,4,High Value
7128,10,58,3178,Haiti,1,0,Dormant
7129,4,75,4031,Iceland,1,0,Dormant
7130,24,86,2505,Tajikistan,1,0,Dormant
7131,66,52,1054,India,1,3,Dormant
7132,46,54,4436,Germany,1,0,Dormant
7133,10,24,2462,Antarctica (the territory South of 60 deg S),0,2,At Risk
7134,38,46,2456,North Macedonia,1,2,At Risk
7135,84,9,2381,Gibraltar,0,1,Loyal
7136,73,22,2191,Cote d'Ivoire,0,1,Loyal
7137,84,57,917,Gabon,1,1,Loyal
7138,9,36,4349,Monaco,0,0,Dormant
7139,30,49,2763,Romania,1,0,Dormant
7140,42,31,1825,Jamaica,0,2,At Risk
7141,5,54,1195,Venezuela,1,3,Dormant
7142,18,40,3748,Hong Kong,0,0,Dormant
7143,18,88,1003,Morocco,1,3,Dormant
7144,10,51,3988,Bhutan,1,0,Dormant
7145,84,19,1864,Vanuatu,0,1,Loyal
7146,67,88,944,American Samoa,1,3,Dormant
7147,47,88,1402,Bosnia and Herzegovina,1,3,Dormant
7148,22,81,4534,Lebanon,1,0,Dormant
7149,29,9,3651,Iceland,0,2,At Risk
7150,75,2,2785,Angola,0,1,Loyal
7151,37,26,935,Finland,0,2,At Risk
7152,93,34,2441,Syrian Arab Republic,0,1,Loyal
7153,90,20,755,Bouvet Island (Bouvetoya),0,1,Loyal
7154,25,12,4517,Isle of Man,0,2,At Risk
7155,29,47,2443,Brazil,1,2,At Risk
7156,32,74,1233,Tunisia,1,3,Dormant
7157,9,24,3708,Benin,0,2,At Risk
7158,7,86,3187,Mauritania,1,0,Dormant
7159,92,48,507,San Marino,1,1,Loyal
7160,93,20,3471,Czech Republic,0,4,High Value
7161,68,6,4774,Guatemala,0,4,High Value
7162,57,63,4378,Kuwait,1,4,High Value
7163,52,25,3960,Norway,0,4,High Value
7164,64,27,1296,Guyana,0,1,Loyal
7165,6,14,3846,Cameroon,0,2,At Risk
7166,67,77,3440,Brunei Darussalam,1,4,High Value
7167,59,87,347,Cambodia,1,3,Dormant
7168,72,4,1662,Denmark,0,1,Loyal
7169,23,30,3346,Dominican Republic,0,2,At Risk
7170,73,61,2191,Angola,1,3,Dormant
7171,22,18,3276,Belgium,0,2,At Risk
7172,52,26,2899,Mayotte,0,2,At Risk
7173,35,50,579,Australia,1,3,Dormant
7174,47,54,4711,Georgia,1,0,Dormant
7175,58,70,3709,Somalia,1,0,Dormant
7176,43,79,4787,Mongolia,1,0,Dormant
7177,30,80,2555,French Polynesia,1,0,Dormant
7178,14,67,1059,Korea,1,3,Dormant
7179,73,30,1306,Mexico,0,1,Loyal
7180,24,88,2692,Mali,1,0,Dormant
7181,35,30,4556,Svalbard & Jan Mayen Islands,0,2,At Risk
7182,42,34,909,Nepal,0,1,Loyal
7183,58,40,3533,United States of America,0,4,High Value
7184,9,29,69,Nigeria,0,2,At Risk
7185,87,54,1797,Denmark,1,1,Loyal
7186,38,1,1787,Cape Verde,0,2,At Risk
7187,84,83,1025,Greenland,1,3,Dormant
7188,54,10,2642,Belize,0,2,At Risk
7189,25,29,4115,Ecuador,0,2,At Risk
7190,89,16,2748,Lebanon,0,1,Loyal
7191,78,82,1578,Mongolia,1,3,Dormant
7192,19,9,4063,Cocos (Keeling) Islands,0,2,At Risk
7193,16,6,4973,Jersey,0,2,At Risk
7194,52,5,3335,Swaziland,0,2,At Risk
7195,72,64,824,Poland,1,3,Dormant
7196,36,62,214,Kyrgyz Republic,1,3,Dormant
7197,10,36,1411,Maldives,0,2,At Risk
7198,39,90,2537,Lithuania,1,3,Dormant
7199,89,8,3611,Eritrea,0,4,High Value
7200,48,85,4200,Uzbekistan,1,0,Dormant
7201,84,83,3175,Croatia,1,4,High Value
7202,22,29,3880,Benin,0,2,At Risk
7203,32,43,580,Slovenia,0,3,Dormant
7204,90,78,2532,United States of America,1,4,High Value
7205,33,70,1875,Bouvet Island (Bouvetoya),1,3,Dormant
7206,66,71,150,Malawi,1,3,Dormant
7207,79,76,375,Yemen,1,3,Dormant
7208,36,64,3171,Mozambique,1,0,Dormant
7209,41,20,3708,American Samoa,0,2,At Risk
7210,58,36,2544,Costa Rica,0,1,Loyal
7211,50,56,1400,Kyrgyz Republic,1,3,Dormant
7212,51,29,3650,Pakistan,0,4,High Value
7213,77,34,738,Vanuatu,0,1,Loyal
7214,18,56,4905,Tunisia,1,0,Dormant
7215,57,21,2083,Turkey,0,1,Loyal
7216,55,33,4785,Albania,0,4,High Value
7217,63,71,220,South Georgia and the South Sandwich Islands,1,3,Dormant
7218,64,62,2065,Israel,1,3,Dormant
7219,78,62,2654,United States Minor Outlying Islands,1,4,High Value
7220,54,47,1958,Israel,1,3,Dormant
7221,61,77,4350,Philippines,1,0,Dormant
7222,22,64,2729,Papua New Guinea,1,0,Dormant
7223,50,39,1545,Croatia,0,1,Loyal
7224,70,8,3,Iran,0,1,Loyal
7225,72,77,3863,Vietnam,1,4,High Value
7226,65,48,2986,Turks and Caicos Islands,1,4,High Value
7227,43,21,1092,Montenegro,0,1,Loyal
7228,54,38,2000,China,0,1,Loyal
7229,12,45,2748,Uganda,0,2,At Risk
7230,94,8,2516,Croatia,0,1,Loyal
7231,14,89,60,Guam,1,3,Dormant
7232,38,26,1832,Saint Kitts and Nevis,0,2,At Risk
7233,62,89,3032,Wallis and Futuna,1,0,Dormant
7234,7,69,811,Turkmenistan,1,3,Dormant
7235,53,86,3861,Turkey,1,0,Dormant
7236,100,76,2027,British Indian Ocean Territory (Chagos Archipelago),1,4,High Value
7237,21,13,1400,Guinea,0,2,At Risk
7238,90,14,4067,Kyrgyz Republic,0,4,High Value
7239,3,26,4843,Portugal,0,2,At Risk
7240,58,81,4863,Georgia,1,0,Dormant
7241,25,33,4841,Liechtenstein,0,0,Dormant
7242,51,86,3001,Aruba,1,0,Dormant
7243,68,8,3498,Sao Tome and Principe,0,4,High Value
7244,8,75,4340,Cyprus,1,0,Dormant
7245,25,60,1466,Japan,1,3,Dormant
7246,80,86,3017,Finland,1,4,High Value
7247,54,54,2465,Iran,1,3,Dormant
7248,2,60,1625,Togo,1,3,Dormant
7249,2,59,3150,Svalbard & Jan Mayen Islands,1,0,Dormant
7250,85,60,1789,Tanzania,1,3,Dormant
7251,61,69,1611,Nauru,1,3,Dormant
7252,40,48,2602,Norway,1,0,Dormant
7253,100,8,506,Belize,0,1,Loyal
7254,90,89,2844,Nicaragua,1,4,High Value
7255,24,38,4236,Philippines,0,0,Dormant
7256,36,60,4947,Antigua and Barbuda,1,0,Dormant
7257,8,22,3306,Burkina Faso,0,2,At Risk
7258,62,45,1213,New Caledonia,0,1,Loyal
7259,51,40,4511,Bolivia,0,4,High Value
7260,76,40,3124,Italy,0,4,High Value
7261,51,20,3672,Somalia,0,2,At Risk
7262,80,90,4369,Ireland,1,4,High Value
7263,20,36,1998,Aruba,0,2,At Risk
7264,82,45,2543,South Georgia and the South Sandwich Islands,0,4,High Value
7265,80,63,2211,Belize,1,4,High Value
7266,11,27,1120,Lithuania,0,2,At Risk
7267,15,28,3551,Tokelau,0,2,At Risk
7268,71,51,3822,Western Sahara,1,4,High Value
7269,26,67,3944,Nauru,1,0,Dormant
7270,87,67,1321,Nicaragua,1,3,Dormant
7271,33,73,2022,Bangladesh,1,3,Dormant
7272,10,37,123,Saint Helena,0,2,At Risk
7273,89,1,2251,Palestinian Territory,0,1,Loyal
7274,77,73,2417,Senegal,1,3,Dormant
7275,84,81,1286,Suriname,1,3,Dormant
7276,6,69,3727,Gabon,1,0,Dormant
7277,36,73,3365,Netherlands Antilles,1,0,Dormant
7278,95,82,4706,Sao Tome and Principe,1,4,High Value
7279,45,12,2128,Comoros,0,2,At Risk
7280,76,16,4403,North Macedonia,0,4,High Value
7281,65,78,4917,Micronesia,1,4,High Value
7282,78,88,4764,Pitcairn Islands,1,4,High Value
7283,100,1,3241,Sierra Leone,0,1,Loyal
7284,51,72,4734,Kenya,1,0,Dormant
7285,68,66,588,Pitcairn Islands,1,3,Dormant
7286,52,59,327,Ukraine,1,3,Dormant
7287,6,15,4356,Uganda,0,2,At Risk
7288,16,66,4281,Australia,1,0,Dormant
7289,13,21,2202,Guinea,0,2,At Risk
7290,76,72,519,Jersey,1,3,Dormant
7291,58,55,1391,French Southern Territories,1,3,Dormant
7292,53,52,2464,Kiribati,1,3,Dormant
7293,42,30,2222,Uganda,0,2,At Risk
7294,17,49,130,Morocco,1,3,Dormant
7295,100,53,4658,Equatorial Guinea,1,4,High Value
7296,45,58,61,Cambodia,1,3,Dormant
7297,95,35,949,Poland,0,1,Loyal
7298,58,55,4360,Sierra Leone,1,4,High Value
7299,98,62,4685,Nigeria,1,4,High Value
7300,63,83,1152,Belgium,1,3,Dormant
7301,16,56,2336,Somalia,1,0,Dormant
7302,9,46,1384,Turkmenistan,1,2,At Risk
7303,70,77,3264,South Africa,1,4,High Value
7304,62,59,3436,Somalia,1,4,High Value
7305,18,43,4993,Tokelau,0,0,Dormant
7306,43,33,4423,Qatar,0,4,High Value
7307,62,37,835,Colombia,0,1,Loyal
7308,24,28,1965,Angola,0,2,At Risk
7309,63,42,4558,Bermuda,0,4,High Value
7310,48,84,887,Luxembourg,1,3,Dormant
7311,56,23,2821,Vanuatu,0,2,At Risk
7312,68,90,66,Austria,1,3,Dormant
7313,93,84,4370,Myanmar,1,4,High Value
7314,15,29,4309,Burundi,0,2,At Risk
7315,10,60,3415,Belgium,1,0,Dormant
7316,93,42,2938,Serbia,0,4,High Value
7317,2,24,1044,Somalia,0,2,At Risk
7318,8,20,3843,Guyana,0,2,At Risk
7319,22,26,3677,Vanuatu,0,2,At Risk
7320,9,39,3403,Saint Pierre and Miquelon,0,2,At Risk
7321,65,77,4446,Sudan,1,4,High Value
7322,41,17,2391,Somalia,0,2,At Risk
7323,31,20,2437,Brunei Darussalam,0,2,At Risk
7324,81,8,101,Angola,0,1,Loyal
7325,66,88,4067,Grenada,1,0,Dormant
7326,7,51,4481,Niue,1,0,Dormant
7327,55,53,3467,Papua New Guinea,1,4,High Value
7328,5,26,2328,Benin,0,2,At Risk
7329,80,85,2240,Lithuania,1,3,Dormant
7330,31,13,1899,Brunei Darussalam,0,2,At Risk
7331,60,49,3491,Dominican Republic,1,4,High Value
7332,67,48,1224,Canada,1,1,Loyal
7333,75,1,3739,Nigeria,0,4,High Value
7334,6,21,2175,Serbia,0,2,At Risk
7335,98,27,4005,Netherlands,0,4,High Value
7336,13,50,3195,Saudi Arabia,1,0,Dormant
7337,81,11,4677,Mongolia,0,4,High Value
7338,49,63,560,Barbados,1,3,Dormant
7339,65,57,3618,British Virgin Islands,1,4,High Value
7340,37,31,2936,Algeria,0,2,At Risk
7341,12,21,176,Korea,0,2,At Risk
7342,17,72,3226,Wallis and Futuna,1,0,Dormant
7343,50,72,3437,Chad,1,0,Dormant
7344,17,19,3635,Nauru,0,2,At Risk
7345,15,24,2617,Slovenia,0,2,At Risk
7346,51,39,2132,Liechtenstein,0,1,Loyal
7347,24,67,396,Guyana,1,3,Dormant
7348,17,41,1898,Panama,0,2,At Risk
7349,32,61,2326,Saudi Arabia,1,0,Dormant
7350,22,88,4439,Rwanda,1,0,Dormant
7351,12,6,3364,Isle of Man,0,2,At Risk
7352,25,76,3459,Comoros,1,0,Dormant
7353,59,21,3304,Trinidad and Tobago,0,4,High Value
7354,1,80,3938,Mali,1,0,Dormant
7355,97,89,4937,Monaco,1,4,High Value
7356,65,41,1973,Belize,0,1,Loyal
7357,60,21,3341,Mexico,0,4,High Value
7358,31,29,972,Kyrgyz Republic,0,2,At Risk
7359,91,67,1536,Venezuela,1,3,Dormant
7360,58,7,4728,Montenegro,0,4,High Value
7361,95,69,786,Congo,1,3,Dormant
7362,8,65,1341,Fiji,1,3,Dormant
7363,63,47,4860,Guam,1,4,High Value
7364,34,17,4654,Slovakia (Slovak Republic),0,2,At Risk
7365,48,4,1791,San Marino,0,2,At Risk
7366,83,27,3443,Guyana,0,4,High Value
7367,30,13,4380,Equatorial Guinea,0,2,At Risk
7368,19,48,3891,Niue,1,0,Dormant
7369,76,13,3959,Singapore,0,4,High Value
7370,8,41,1588,Spain,0,2,At Risk
7371,99,39,3584,Korea,0,4,High Value
7372,92,43,3906,Guinea,0,4,High Value
7373,22,12,198,Rwanda,0,2,At Risk
7374,83,63,1436,Oman,1,3,Dormant
7375,62,56,4588,Holy See (Vatican City State),1,4,High Value
7376,11,13,3697,Peru,0,2,At Risk
7377,51,66,4659,Gabon,1,0,Dormant
7378,27,72,4103,Turkey,1,0,Dormant
7379,12,26,3563,Slovenia,0,2,At Risk
7380,78,7,4203,El Salvador,0,4,High Value
7381,67,22,4418,China,0,4,High Value
7382,54,29,2875,Saint Martin,0,2,At Risk
7383,30,78,3654,Bulgaria,1,0,Dormant
7384,38,24,1142,Christmas Island,0,2,At Risk
7385,67,3,906,Bosnia and Herzegovina,0,1,Loyal
7386,61,46,3258,France,1,4,High Value
7387,74,31,3674,Eritrea,0,4,High Value
7388,67,71,1525,Anguilla,1,3,Dormant
7389,39,9,4482,Togo,0,2,At Risk
7390,75,86,3002,Ireland,1,4,High Value
7391,67,19,1414,Morocco,0,1,Loyal
7392,27,27,1385,Eritrea,0,2,At Risk
7393,44,42,2370,Bulgaria,0,2,At Risk
7394,51,86,1965,Tuvalu,1,3,Dormant
7395,51,27,4487,Wallis and Futuna,0,4,High Value
7396,27,22,3050,Iran,0,2,At Risk
7397,57,86,1646,Armenia,1,3,Dormant
7398,21,77,105,Saudi Arabia,1,3,Dormant
7399,11,72,3510,Taiwan,1,0,Dormant
7400,93,50,1762,Equatorial Guinea,1,1,Loyal
7401,60,29,40,Canada,0,1,Loyal
7402,86,45,4983,Netherlands,0,4,High Value
7403,15,8,3932,Andorra,0,2,At Risk
7404,69,58,4029,Saint Lucia,1,4,High Value
7405,59,44,216,Saint Vincent and the Grenadines,0,1,Loyal
7406,7,31,4838,Guam,0,0,Dormant
7407,82,48,1383,Austria,1,1,Loyal
7408,42,6,1343,Zimbabwe,0,2,At Risk
7409,71,30,653,Saint Lucia,0,1,Loyal
7410,9,62,2482,Russian Federation,1,0,Dormant
7411,65,25,4752,Azerbaijan,0,4,High Value
7412,6,57,497,Afghanistan,1,3,Dormant
7413,95,26,2670,Bulgaria,0,1,Loyal
7414,2,43,3121,Guinea-Bissau,0,2,At Risk
7415,55,69,836,Fiji,1,3,Dormant
7416,40,15,474,Rwanda,0,1,Loyal
7417,91,8,4544,Bulgaria,0,4,High Value
7418,26,57,4725,Botswana,1,0,Dormant
7419,30,18,1813,French Guiana,0,2,At Risk
7420,83,57,4396,North Macedonia,1,4,High Value
7421,81,45,2576,Azerbaijan,0,4,High Value
7422,95,79,4212,Zambia,1,4,High Value
7423,82,79,2357,Mauritius,1,3,Dormant
7424,19,90,2679,Venezuela,1,0,Dormant
7425,78,39,4342,Saint Helena,0,4,High Value
7426,50,43,2364,Ethiopia,0,2,At Risk
7427,69,6,4297,Qatar,0,4,High Value
7428,98,66,1226,Sri Lanka,1,3,Dormant
7429,37,87,1338,Botswana,1,3,Dormant
7430,8,2,840,Nauru,0,2,At Risk
7431,63,86,2062,Estonia,1,3,Dormant
7432,77,70,788,Tanzania,1,3,Dormant
7433,94,56,2384,Gibraltar,1,4,High Value
7434,8,34,2604,Lao People's Democratic Republic,0,2,At Risk
7435,19,39,2414,Mexico,0,2,At Risk
7436,99,38,3591,Lao People's Democratic Republic,0,4,High Value
7437,36,40,3045,Guinea-Bissau,0,2,At Risk
7438,96,3,2532,Netherlands,0,1,Loyal
7439,93,85,4433,Slovenia,1,4,High Value
7440,93,60,4800,Indonesia,1,4,High Value
7441,24,51,3623,Saint Martin,1,0,Dormant
7442,66,44,270,Marshall Islands,0,1,Loyal
7443,77,90,1237,Tanzania,1,3,Dormant
7444,49,47,1393,Iceland,1,3,Dormant
7445,35,40,3474,Malawi,0,2,At Risk
7446,51,51,3934,Myanmar,1,4,High Value
7447,35,37,605,Canada,0,3,Dormant
7448,43,63,108,Mauritania,1,3,Dormant
7449,86,65,1678,Germany,1,3,Dormant
7450,46,78,3059,Yemen,1,0,Dormant
7451,96,50,904,Micronesia,1,1,Loyal
7452,29,37,3452,Uruguay,0,2,At Risk
7453,57,22,542,Bermuda,0,1,Loyal
7454,43,13,1086,Montserrat,0,1,Loyal
7455,58,9,1326,Bangladesh,0,1,Loyal
7456,71,83,3084,New Caledonia,1,4,High Value
7457,10,5,3718,Brazil,0,2,At Risk
7458,12,68,1148,Bosnia and Herzegovina,1,3,Dormant
7459,27,63,3044,Djibouti,1,0,Dormant
7460,37,79,1207,Belgium,1,3,Dormant
7461,72,25,2020,Russian Federation,0,1,Loyal
7462,8,88,4800,Bahamas,1,0,Dormant
7463,93,49,3787,Ethiopia,1,4,High Value
7464,73,65,2486,Bolivia,1,4,High Value
7465,82,72,2969,Saint Barthelemy,1,4,High Value
7466,96,72,4976,Saint Barthelemy,1,4,High Value
7467,88,9,1954,French Polynesia,0,1,Loyal
7468,87,58,1102,Montenegro,1,1,Loyal
7469,70,81,4972,Hungary,1,4,High Value
7470,34,42,14,Cocos (Keeling) Islands,0,3,Dormant
7471,40,63,910,Guatemala,1,3,Dormant
7472,75,66,4717,Equatorial Guinea,1,4,High Value
7473,20,63,906,Samoa,1,3,Dormant
7474,80,38,3057,Morocco,0,4,High Value
7475,78,15,2368,Israel,0,1,Loyal
7476,63,83,4790,Nauru,1,0,Dormant
7477,68,69,4151,Peru,1,4,High Value
7478,86,46,1088,Mozambique,1,1,Loyal
7479,28,41,784,Ukraine,0,3,Dormant
7480,35,29,4555,Iran,0,2,At Risk
7481,1,41,1755,Central African Republic,0,2,At Risk
7482,25,71,1345,Nigeria,1,3,Dormant
7483,64,16,2000,Chad,0,1,Loyal
7484,78,12,2720,Guatemala,0,1,Loyal
7485,58,38,2132,Kiribati,0,1,Loyal
7486,46,74,3605,Guadeloupe,1,0,Dormant
7487,27,50,4886,Bolivia,1,0,Dormant
7488,29,3,539,Netherlands Antilles,0,2,At Risk
7489,98,19,125,India,0,1,Loyal
7490,65,46,1567,Bhutan,1,1,Loyal
7491,56,41,2813,Puerto Rico,0,4,High Value
7492,58,38,3294,Kenya,0,4,High Value
7493,62,11,1677,Albania,0,1,Loyal
7494,95,48,1679,Thailand,1,1,Loyal
7495,89,40,1986,Malaysia,0,1,Loyal
7496,99,76,479,Albania,1,3,Dormant
7497,6,58,2167,Madagascar,1,0,Dormant
7498,57,29,1231,Western Sahara,0,1,Loyal
7499,87,41,2241,Nauru,0,1,Loyal
7500,10,76,2145,Belgium,1,0,Dormant
7501,60,50,4019,Saint Pierre and Miquelon,1,4,High Value
7502,67,39,4861,Pakistan,0,4,High Value
7503,47,7,1673,Martinique,0,2,At Risk
7504,74,81,1850,Mauritius,1,3,Dormant
7505,90,73,3320,Aruba,1,4,High Value
7506,39,54,4168,Sweden,1,0,Dormant
7507,92,55,1287,Papua New Guinea,1,1,Loyal
7508,45,1,1019,Seychelles,0,1,Loyal
7509,88,80,2510,Martinique,1,4,High Value
7510,63,19,125,Guinea,0,1,Loyal
7511,76,86,1996,Taiwan,1,3,Dormant
7512,98,11,3251,Trinidad and Tobago,0,4,High Value
7513,19,5,736,Swaziland,0,2,At Risk
7514,31,1,1161,Cape Verde,0,2,At Risk
7515,21,30,2887,Iran,0,2,At Risk
7516,57,89,4918,Turkmenistan,1,0,Dormant
7517,14,56,3752,Nigeria,1,0,Dormant
7518,48,1,2255,Iraq,0,2,At Risk
7519,5,71,2059,Pitcairn Islands,1,0,Dormant
7520,37,31,3049,Oman,0,2,At Risk
7521,67,51,217,Malta,1,3,Dormant
7522,62,69,1974,Finland,1,3,Dormant
7523,35,15,3297,Swaziland,0,2,At Risk
7524,2,86,1012,French Guiana,1,3,Dormant
7525,95,58,578,Iraq,1,1,Loyal
7526,32,45,3750,Christmas Island,0,0,Dormant
7527,71,18,4776,Taiwan,0,4,High Value
7528,97,36,3371,Jamaica,0,4,High Value
7529,7,82,4988,Ghana,1,0,Dormant
7530,43,4,146,Norway,0,1,Loyal
7531,24,18,2928,Luxembourg,0,2,At Risk
7532,69,56,2789,Tunisia,1,4,High Value
7533,72,78,2958,Bangladesh,1,4,High Value
7534,40,59,4380,United Kingdom,1,0,Dormant
7535,60,4,4444,Congo,0,4,High Value
7536,48,55,4525,Myanmar,1,0,Dormant
7537,66,84,3592,Maldives,1,4,High Value
7538,31,17,4666,Botswana,0,2,At Risk
7539,20,42,2496,Kenya,0,2,At Risk
7540,54,12,4015,Zambia,0,2,At Risk
7541,61,78,273,United Arab Emirates,1,3,Dormant
7542,98,44,1227,Israel,0,1,Loyal
7543,3,75,807,Kyrgyz Republic,1,3,Dormant
7544,78,79,3728,Bouvet Island (Bouvetoya),1,4,High Value
7545,93,68,988,Mexico,1,3,Dormant
7546,51,52,874,Guadeloupe,1,3,Dormant
7547,77,82,3019,Taiwan,1,4,High Value
7548,52,60,2774,Iceland,1,0,Dormant
7549,16,88,4978,Palestinian Territory,1,0,Dormant
7550,72,24,829,Trinidad and Tobago,0,1,Loyal
7551,76,8,4993,Iraq,0,4,High Value
7552,1,21,125,Mongolia,0,2,At Risk
7553,98,41,4537,Jersey,0,4,High Value
7554,3,59,702,India,1,3,Dormant
7555,8,34,4120,Tajikistan,0,2,At Risk
7556,56,55,243,Belarus,1,3,Dormant
7557,11,14,4649,Netherlands Antilles,0,2,At Risk
7558,91,68,1099,Suriname,1,3,Dormant
7559,23,21,1827,South Africa,0,2,At Risk
7560,55,16,2077,Turkey,0,1,Loyal
7561,5,15,3977,Comoros,0,2,At Risk
7562,76,63,1322,Tunisia,1,3,Dormant
7563,37,85,1290,Equatorial Guinea,1,3,Dormant
7564,22,52,124,Guinea,1,3,Dormant
7565,78,66,1785,Tonga,1,3,Dormant
7566,61,66,1151,Grenada,1,3,Dormant
7567,35,32,349,Iraq,0,1,Loyal
7568,5,89,3547,South Africa,1,0,Dormant
7569,35,17,4386,Guyana,0,2,At Risk
7570,69,81,2976,Saudi Arabia,1,4,High Value
7571,23,90,1128,Iran,1,3,Dormant
7572,6,56,677,North Macedonia,1,3,Dormant
7573,70,71,4466,Haiti,1,4,High Value
7574,80,86,4403,French Guiana,1,4,High Value
7575,24,11,2544,Croatia,0,2,At Risk
7576,4,44,424,Nauru,0,3,Dormant
7577,80,39,2160,Hong Kong,0,1,Loyal
7578,60,81,2650,Turkey,1,3,Dormant
7579,36,81,4054,Ghana,1,0,Dormant
7580,100,59,3171,Japan,1,4,High Value
7581,49,49,1566,Palau,1,3,Dormant
7582,60,84,705,Uruguay,1,3,Dormant
7583,7,43,971,South Georgia and the South Sandwich Islands,0,2,At Risk
7584,38,63,4329,Belgium,1,0,Dormant
7585,86,89,2099,Northern Mariana Islands,1,3,Dormant
7586,48,31,1489,Greenland,0,1,Loyal
7587,27,81,271,Zimbabwe,1,3,Dormant
7588,81,48,3191,Nauru,1,4,High Value
7589,33,24,1075,Serbia,0,2,At Risk
7590,61,39,4626,Anguilla,0,4,High Value
7591,15,27,91,San Marino,0,2,At Risk
7592,65,58,1243,Azerbaijan,1,3,Dormant
7593,52,20,1468,Chad,0,1,Loyal
7594,19,22,4112,Tonga,0,2,At Risk
7595,30,50,1028,Austria,1,3,Dormant
7596,68,32,2219,Taiwan,0,1,Loyal
7597,27,3,98,Nepal,0,2,At Risk
7598,68,46,4506,Belarus,1,4,High Value
7599,72,30,1004,Moldova,0,1,Loyal
7600,75,19,3895,Serbia,0,4,High Value
7601,17,12,4689,Reunion,0,2,At Risk
7602,59,4,717,Lesotho,0,1,Loyal
7603,64,8,3482,Guernsey,0,4,High Value
7604,74,12,2777,Congo,0,1,Loyal
7605,46,29,3593,Iran,0,2,At Risk
7606,57,87,4512,New Caledonia,1,0,Dormant
7607,57,28,2058,Zambia,0,1,Loyal
7608,15,37,3026,Holy See (Vatican City State),0,2,At Risk
7609,94,81,4487,British Indian Ocean Territory (Chagos Archipelago),1,4,High Value
7610,94,1,357,Belgium,0,1,Loyal
7611,99,49,1423,Mauritania,1,1,Loyal
7612,90,89,3041,Korea,1,4,High Value
7613,93,21,454,Ecuador,0,1,Loyal
7614,41,64,1593,Guam,1,3,Dormant
7615,76,4,1513,Falkland Islands (Malvinas),0,1,Loyal
7616,96,65,1720,Cocos (Keeling) Islands,1,3,Dormant
7617,21,81,3454,French Polynesia,1,0,Dormant
7618,59,54,1707,Lesotho,1,3,Dormant
7619,42,87,1458,Holy See (Vatican City State),1,3,Dormant
7620,95,8,3715,Venezuela,0,4,High Value
7621,79,10,4183,Trinidad and Tobago,0,4,High Value
