user_id,sessions,last_login_days,revenue,country,churn
7345,15,24,2617,Slovenia,0
7346,51,39,2132,Liechtenstein,0
7347,24,67,396,Guyana,1
7348,17,41,1898,Panama,0
7349,32,61,2326,Saudi Arabia,1
7350,22,88,4439,Rwanda,1
7351,12,6,3364,Isle of Man,0
7352,25,76,3459,Comoros,1
7353,59,21,3304,Trinidad and Tobago,0
7354,1,80,3938,Mali,1
7355,97,89,4937,Monaco,1
7356,65,41,1973,Belize,0
7357,60,21,3341,Mexico,0
7358,31,29,972,Kyrgyz Republic,0
7359,91,67,1536,Venezuela,1
7360,58,7,4728,Montenegro,0
7361,95,69,786,Congo,1
7362,8,65,1341,Fiji,1
7363,63,47,4860,Guam,1
7364,34,17,4654,Slovakia (Slovak Republic),0
7365,48,4,1791,San Marino,0
7366,83,27,3443,Guyana,0
7367,30,13,4380,Equatorial Guinea,0
7368,19,48,3891,Niue,1
7369,76,13,3959,Singapore,0
7370,8,41,1588,Spain,0
7371,99,39,3584,Korea,0
7372,92,43,3906,Guinea,0
7373,22,12,198,Rwanda,0
7374,83,63,1436,Oman,1
7375,62,56,4588,Holy See (Vatican City State),1
7376,11,13,3697,Peru,0
7377,51,66,4659,Gabon,1
7378,27,72,4103,Turkey,1
7379,12,26,3563,Slovenia,0
7380,78,7,4203,El Salvador,0
7381,67,22,4418,China,0
7382,54,29,2875,Saint Martin,0
7383,30,78,3654,Bulgaria,1
7384,38,24,1142,Christmas Island,0
7385,67,3,906,Bosnia and Herzegovina,0
7386,61,46,3258,France,1
7387,74,31,3674,Eritrea,0
7388,67,71,1525,Anguilla,1
7389,39,9,4482,Togo,0
7390,75,86,3002,Ireland,1
7391,67,19,1414,Morocco,0
7392,27,27,1385,Eritrea,0
7393,44,42,2370,Bulgaria,0
7394,51,86,1965,Tuvalu,1
7395,51,27,4487,Wallis and Futuna,0
7396,27,22,3050,Iran,0
7397,57,86,1646,Armenia,1
7398,21,77,105,Saudi Arabia,1
7399,11,72,3510,Taiwan,1
7400,93,50,1762,Equatorial Guinea,1
7401,60,29,40,Canada,0
7402,86,45,4983,Netherlands,0
7403,15,8,3932,Andorra,0
7404,69,58,4029,Saint Lucia,1
7405,59,44,216,Saint Vincent and the Grenadines,0
7406,7,31,4838,Guam,0
7407,82,48,1383,Austria,1
7408,42,6,1343,Zimbabwe,0
7409,71,30,653,Saint Lucia,0
7410,9,62,2482,Russian Federation,1
7411,65,25,4752,Azerbaijan,0
7412,6,57,497,Afghanistan,1
7413,95,26,2670,Bulgaria,0
7414,2,43,3121,Guinea-Bissau,0
7415,55,69,836,Fiji,1
7416,40,15,474,Rwanda,0
7417,91,8,4544,Bulgaria,0
7418,26,57,4725,Botswana,1
7419,30,18,1813,French Guiana,0
7420,83,57,4396,North Macedonia,1
7421,81,45,2576,Azerbaijan,0
7422,95,79,4212,Zambia,1
7423,82,79,2357,Mauritius,1
7424,19,90,2679,Venezuela,1
7425,78,39,4342,Saint Helena,0
7426,50,43,2364,Ethiopia,0
7427,69,6,4297,Qatar,0
7428,98,66,1226,Sri Lanka,1
7429,37,87,1338,Botswana,1
7430,8,2,840,Nauru,0
7431,63,86,2062,Estonia,1
7432,77,70,788,Tanzania,1
7433,94,56,2384,Gibraltar,1
7434,8,34,2604,Lao People's Democratic Republic,0
7435,19,39,2414,Mexico,0
7436,99,38,3591,Lao People's Democratic Republic,0
7437,36,40,3045,Guinea-Bissau,0
7438,96,3,2532,Netherlands,0
7439,93,85,4433,Slovenia,1
7440,93,60,4800,Indonesia,1
7441,24,51,3623,Saint Martin,1
7442,66,44,270,Marshall Islands,0
7443,77,90,1237,Tanzania,1
7444,49,47,1393,Iceland,1
7445,35,40,3474,Malawi,0
7446,51,51,3934,Myanmar,1
7447,35,37,605,Canada,0
7448,43,63,108,Mauritania,1
7449,86,65,1678,Germany,1
7450,46,78,3059,Yemen,1
7451,96,50,904,Micronesia,1
7452,29,37,3452,Uruguay,0
7453,57,22,542,Bermuda,0
7454,43,13,1086,Montserrat,0
7455,58,9,1326,Bangladesh,0
7456,71,83,3084,New Caledonia,1
7457,10,5,3718,Brazil,0
7458,12,68,1148,Bosnia and Herzegovina,1
7459,27,63,3044,Djibouti,1
7460,37,79,1207,Belgium,1
7461,72,25,2020,Russian Federation,0
7462,8,88,4800,Bahamas,1
7463,93,49,3787,Ethiopia,1
7464,73,65,2486,Bolivia,1
7465,82,72,2969,Saint Barthelemy,1
7466,96,72,4976,Saint Barthelemy,1
7467,88,9,1954,French Polynesia,0
7468,87,58,1102,Montenegro,1
7469,70,81,4972,Hungary,1
7470,34,42,14,Cocos (Keeling) Islands,0
7471,40,63,910,Guatemala,1
7472,75,66,4717,Equatorial Guinea,1
7473,20,63,906,Samoa,1
7474,80,38,3057,Morocco,0
7475,78,15,2368,Israel,0
7476,63,83,4790,Nauru,1
7477,68,69,4151,Peru,1
7478,86,46,1088,Mozambique,1
7479,28,41,784,Ukraine,0
7480,35,29,4555,Iran,0
7481,1,41,1755,Central African Republic,0
7482,25,71,1345,Nigeria,1
7483,64,16,2000,Chad,0
7484,78,12,2720,Guatemala,0
7485,58,38,2132,Kiribati,0
7486,46,74,3605,Guadeloupe,1
7487,27,50,4886,Bolivia,1
7488,29,3,539,Netherlands Antilles,0
7489,98,19,125,India,0
7490,65,46,1567,Bhutan,1
7491,56,41,2813,Puerto Rico,0
7492,58,38,3294,Kenya,0
7493,62,11,1677,Albania,0
7494,95,48,1679,Thailand,1
7495,89,40,1986,Malaysia,0
7496,99,76,479,Albania,1
7497,6,58,2167,Madagascar,1
7498,57,29,1231,Western Sahara,0
7499,87,41,2241,Nauru,0
7500,10,76,2145,Belgium,1
7501,60,50,4019,Saint Pierre and Miquelon,1
7502,67,39,4861,Pakistan,0
7503,47,7,1673,Martinique,0
7504,74,81,1850,Mauritius,1
7505,90,73,3320,Aruba,1
7506,39,54,4168,Sweden,1
7507,92,55,1287,Papua New Guinea,1
7508,45,1,1019,Seychelles,0
7509,88,80,2510,Martinique,1
7510,63,19,125,Guinea,0
7511,76,86,1996,Taiwan,1
7512,98,11,3251,Trinidad and Tobago,0
7513,19,5,736,Swaziland,0
7514,31,1,1161,Cape Verde,0
7515,21,30,2887,Iran,0
7516,57,89,4918,Turkmenistan,1
7517,14,56,3752,Nigeria,1
7518,48,1,2255,Iraq,0
7519,5,71,2059,Pitcairn Islands,1
7520,37,31,3049,Oman,0
7521,67,51,217,Malta,1
7522,62,69,1974,Finland,1
7523,35,15,3297,Swaziland,0
7524,2,86,1012,French Guiana,1
7525,95,58,578,Iraq,1
7526,32,45,3750,Christmas Island,0
7527,71,18,4776,Taiwan,0
7528,97,36,3371,Jamaica,0
7529,7,82,4988,Ghana,1
7530,43,4,146,Norway,0
7531,24,18,2928,Luxembourg,0
7532,69,56,2789,Tunisia,1
7533,72,78,2958,Bangladesh,1
7534,40,59,4380,United Kingdom,1
7535,60,4,4444,Congo,0
7536,48,55,4525,Myanmar,1
7537,66,84,3592,Maldives,1
7538,31,17,4666,Botswana,0
7539,20,42,2496,Kenya,0
7540,54,12,4015,Zambia,0
7541,61,78,273,United Arab Emirates,1
7542,98,44,1227,Israel,0
7543,3,75,807,Kyrgyz Republic,1
7544,78,79,3728,Bouvet Island (Bouvetoya),1
7545,93,68,988,Mexico,1
7546,51,52,874,Guadeloupe,1
7547,77,82,3019,Taiwan,1
7548,52,60,2774,Iceland,1
7549,16,88,4978,Palestinian Territory,1
7550,72,24,829,Trinidad and Tobago,0
7551,76,8,4993,Iraq,0
7552,1,21,125,Mongolia,0
7553,98,41,4537,Jersey,0
7554,3,59,702,India,1
7555,8,34,4120,Tajikistan,0
7556,56,55,243,Belarus,1
7557,11,14,4649,Netherlands Antilles,0
7558,91,68,1099,Suriname,1
7559,23,21,1827,South Africa,0
7560,55,16,2077,Turkey,0
7561,5,15,3977,Comoros,0
7562,76,63,1322,Tunisia,1
7563,37,85,1290,Equatorial Guinea,1
7564,22,52,124,Guinea,1
7565,78,66,1785,Tonga,1
7566,61,66,1151,Grenada,1
7567,35,32,349,Iraq,0
7568,5,89,3547,South Africa,1
7569,35,17,4386,Guyana,0
7570,69,81,2976,Saudi Arabia,1
7571,23,90,1128,Iran,1
7572,6,56,677,North Macedonia,1
7573,70,71,4466,Haiti,1
7574,80,86,4403,French Guiana,1
7575,24,11,2544,Croatia,0
7576,4,44,424,Nauru,0
7577,80,39,2160,Hong Kong,0
7578,60,81,2650,Turkey,1
7579,36,81,4054,Ghana,1
7580,100,59,3171,Japan,1
7581,49,49,1566,Palau,1
7582,60,84,705,Uruguay,1
7583,7,43,971,South Georgia and the South Sandwich Islands,0
7584,38,63,4329,Belgium,1
7585,86,89,2099,Northern Mariana Islands,1
7586,48,31,1489,Greenland,0
7587,27,81,271,Zimbabwe,1
7588,81,48,3191,Nauru,1
7589,33,24,1075,Serbia,0
7590,61,39,4626,Anguilla,0
7591,15,27,91,San Marino,0
7592,65,58,1243,Azerbaijan,1
7593,52,20,1468,Chad,0
7594,19,22,4112,Tonga,0
7595,30,50,1028,Austria,1
7596,68,32,2219,Taiwan,0
7597,27,3,98,Nepal,0
7598,68,46,4506,Belarus,1
7599,72,30,1004,Moldova,0
7600,75,19,3895,Serbia,0
7601,17,12,4689,Reunion,0
7602,59,4,717,Lesotho,0
7603,64,8,3482,Guernsey,0
7604,74,12,2777,Congo,0
7605,46,29,3593,Iran,0
7606,57,87,4512,New Caledonia,1
7607,57,28,2058,Zambia,0
7608,15,37,3026,Holy See (Vatican City State),0
7609,94,81,4487,British Indian Ocean Territory (Chagos Archipelago),1
7610,94,1,357,Belgium,0
7611,99,49,1423,Mauritania,1
7612,90,89,3041,Korea,1
7613,93,21,454,Ecuador,0
7614,41,64,1593,Guam,1
7615,76,4,1513,Falkland Islands (Malvinas),0
7616,96,65,1720,Cocos (Keeling) Islands,1
7617,21,81,3454,French Polynesia,1
7618,59,54,1707,Lesotho,1
7619,42,87,1458,Holy See (Vatican City State),1
7620,95,8,3715,Venezuela,0
7621,79,10,4183,Trinidad and Tobago,0
7622,75,61,130,Palestinian Territory,1
7623,44,63,2252,Malawi,1
7624,20,74,2078,Netherlands,1
7625,54,50,3581,Ecuador,1
7626,19,55,2861,Korea,1
7627,68,28,1497,Taiwan,0
7628,9,57,3879,Svalbard & Jan Mayen Islands,1
7629,2,34,3803,Luxembourg,0
7630,94,28,48,Fiji,0
7631,92,81,1163,Mozambique,1
7632,79,86,1502,Argentina,1
7633,12,29,3035,Netherlands,0
7634,90,26,3540,Montserrat,0
7635,35,24,4523,Niue,0
7636,94,75,1482,Myanmar,1
7637,61,61,4883,France,1
7638,97,59,2787,Guam,1
7639,29,51,3317,Haiti,1
7640,76,32,4941,Jordan,0
7641,73,83,2223,Jamaica,1
7642,93,8,1363,Portugal,0
7643,79,60,2607,Heard Island and McDonald Islands,1
7644,30,25,4061,Macao,0
7645,97,63,838,Trinidad and Tobago,1
7646,40,55,3448,Maldives,1
7647,9,6,729,Palestinian Territory,0
7648,16,6,1352,Comoros,0
7649,66,39,1903,Brunei Darussalam,0
7650,69,22,4150,Martinique,0
7651,68,7,223,Solomon Islands,0
7652,28,51,2602,Saint Barthelemy,1
7653,64,34,170,Djibouti,0
7654,22,84,2369,Brunei Darussalam,1
7655,88,31,3572,United States of America,0
7656,81,7,1983,Spain,0
7657,51,20,4296,Dominica,0
7658,24,58,406,Nepal,1
7659,67,25,3507,Northern Mariana Islands,0
7660,97,18,3147,French Southern Territories,0
7661,10,54,377,Gambia,1
7662,78,56,3410,Somalia,1
7663,65,1,4158,Costa Rica,0
7664,94,65,990,Bermuda,1
7665,19,69,927,Sweden,1
7666,69,14,1754,Hong Kong,0
7667,86,36,4016,Jamaica,0
7668,64,51,1973,Andorra,1
7669,47,87,576,Slovenia,1
7670,56,35,4715,Libyan Arab Jamahiriya,0
7671,12,80,946,Spain,1
7672,85,82,4773,Romania,1
7673,45,9,4069,Slovakia (Slovak Republic),0
7674,85,72,4867,North Macedonia,1
7675,12,13,4701,Botswana,0
7676,87,72,3700,Eritrea,1
7677,37,33,676,Svalbard & Jan Mayen Islands,0
7678,70,48,4272,Guernsey,1
7679,80,48,3386,Aruba,1
7680,97,54,3188,Saint Lucia,1
7681,48,18,2828,Sri Lanka,0
7682,91,80,3010,Tajikistan,1
7683,2,34,3050,Montenegro,0
7684,27,76,2655,Algeria,1
7685,11,44,3401,El Salvador,0
7686,100,44,4009,Costa Rica,0
7687,5,57,3545,Gambia,1
7688,73,63,4953,Nepal,1
7689,2,48,3183,Hong Kong,1
7690,75,5,3648,Tokelau,0
7691,41,9,3131,Heard Island and McDonald Islands,0
7692,39,16,1667,Kuwait,0
7693,79,43,1587,Greece,0
7694,16,69,2177,Qatar,1
7695,49,70,2110,Oman,1
7696,68,33,3161,France,0
7697,35,54,489,Greenland,1
7698,49,21,2475,Mauritania,0
7699,5,35,4057,Albania,0
7700,38,19,4179,Cook Islands,0
7701,33,16,4440,Bulgaria,0
7702,11,16,3109,Lithuania,0
7703,97,64,3397,Congo,1
7704,99,80,2997,Tunisia,1
7705,24,12,3647,United States Virgin Islands,0
7706,95,31,410,Bahamas,0
7707,23,18,2863,Bolivia,0
7708,70,70,3927,Saint Lucia,1
7709,83,77,1525,Macao,1
7710,42,1,1848,Netherlands,0
7711,97,17,4489,Norway,0
7712,94,76,611,Barbados,1
7713,73,13,4513,Greece,0
7714,58,57,3975,Turkey,1
7715,75,63,1966,Croatia,1
7716,91,1,3251,Somalia,0
7717,17,90,1733,Holy See (Vatican City State),1
7718,2,76,3701,Djibouti,1
7719,86,31,3168,Saint Helena,0
7720,78,44,3652,Belize,0
7721,84,20,2147,China,0
7722,31,66,4168,Belgium,1
7723,46,86,205,Lesotho,1
7724,98,82,4474,Holy See (Vatican City State),1
7725,3,5,333,Brunei Darussalam,0
7726,48,17,1483,British Virgin Islands,0
7727,13,59,2258,United States Virgin Islands,1
7728,59,79,324,Norfolk Island,1
7729,15,60,551,Jersey,1
7730,57,70,4133,United States Virgin Islands,1
7731,7,12,4957,Australia,0
7732,82,30,3917,French Guiana,0
7733,59,23,4666,Paraguay,0
7734,97,17,4642,Mauritania,0
7735,52,34,1559,Guernsey,0
7736,67,81,2247,Croatia,1
7737,22,55,2091,Switzerland,1
7738,95,48,2283,Saint Lucia,1
7739,31,58,317,Ireland,1
7740,29,45,4960,Turks and Caicos Islands,0
7741,31,89,660,Bolivia,1
7742,16,84,1618,Antarctica (the territory South of 60 deg S),1
7743,56,74,3411,Afghanistan,1
7744,95,49,280,Greece,1
7745,65,34,1364,North Macedonia,0
7746,10,62,463,Germany,1
7747,51,32,4201,United States Minor Outlying Islands,0
7748,46,79,3851,Italy,1
7749,58,89,1070,Togo,1
7750,38,22,973,Lebanon,0
7751,60,17,3295,Belgium,0
7752,16,76,4289,Mauritius,1
7753,100,17,1264,Czech Republic,0
7754,80,10,3736,Estonia,0
7755,21,56,3198,Cocos (Keeling) Islands,1
7756,31,62,1521,Bolivia,1
7757,68,34,653,Dominica,0
7758,65,31,183,Niger,0
7759,97,21,2473,Grenada,0
7760,8,20,3036,Chad,0
7761,84,6,936,Croatia,0
7762,82,73,3855,Central African Republic,1
7763,7,1,4081,Nicaragua,0
7764,53,62,3073,Honduras,1
7765,31,90,4530,Sierra Leone,1
7766,12,70,2445,Azerbaijan,1
7767,13,13,4192,Dominican Republic,0
7768,5,90,3614,Guinea,1
7769,83,20,227,South Georgia and the South Sandwich Islands,0
7770,85,49,3417,Bahamas,1
7771,20,19,3336,Guadeloupe,0
7772,54,89,3950,Gabon,1
7773,95,16,4905,Gabon,0
7774,79,3,4687,Bahrain,0
7775,33,56,2221,Grenada,1
7776,6,8,3849,Cambodia,0
7777,91,76,268,Spain,1
7778,23,37,4599,French Guiana,0
7779,55,41,4594,Ecuador,0
7780,24,66,3687,French Southern Territories,1
7781,83,5,4280,Bosnia and Herzegovina,0
7782,3,2,452,Greece,0
7783,11,43,719,Zambia,0
7784,87,12,1837,French Guiana,0
7785,58,56,1717,Montserrat,1
7786,21,48,2829,Germany,1
7787,58,15,1332,Serbia,0
7788,92,55,1422,Armenia,1
7789,60,2,959,Burkina Faso,0
7790,46,82,569,Barbados,1
7791,78,51,338,Kazakhstan,1
7792,66,71,249,Wallis and Futuna,1
7793,61,24,331,Jersey,0
7794,6,76,4207,Bolivia,1
7795,27,48,689,Belarus,1
7796,92,4,3810,Vanuatu,0
7797,9,31,1533,Trinidad and Tobago,0
7798,51,15,3255,Germany,0
7799,75,65,2248,Hong Kong,1
7800,3,39,378,Sao Tome and Principe,0
7801,55,52,1099,Bangladesh,1
7802,98,36,2229,Cocos (Keeling) Islands,0
7803,21,66,2078,North Macedonia,1
7804,27,53,947,Wallis and Futuna,1
7805,83,67,4044,Netherlands,1
7806,38,81,4152,Andorra,1
7807,21,49,2544,Lithuania,1
7808,85,48,524,Antarctica (the territory South of 60 deg S),1
7809,75,26,2420,Tokelau,0
7810,35,74,3902,Lesotho,1
7811,100,44,3029,Falkland Islands (Malvinas),0
7812,8,90,3222,Sri Lanka,1
7813,5,79,2174,Grenada,1
7814,100,17,2725,Suriname,0
7815,39,21,3208,Bulgaria,0
7816,84,3,4080,Belize,0
7817,75,51,1282,India,1
7818,52,37,3592,Bouvet Island (Bouvetoya),0
7819,47,74,278,Indonesia,1
7820,25,65,1645,Brazil,1
7821,30,60,3570,Syrian Arab Republic,1
7822,98,34,1882,Tanzania,0
7823,29,40,24,Slovenia,0
7824,72,29,2448,Micronesia,0
7825,19,24,4439,Seychelles,0
7826,64,58,525,Portugal,1
7827,63,36,839,Russian Federation,0
7828,67,1,759,Ethiopia,0
7829,49,19,3153,Denmark,0
7830,3,81,277,Togo,1
7831,90,39,270,Zimbabwe,0
7832,47,52,2607,Belgium,1
7833,11,20,3013,Egypt,0
7834,30,57,822,Armenia,1
7835,75,2,3427,Namibia,0
7836,16,75,1733,Saint Lucia,1
7837,26,70,284,Cuba,1
7838,95,51,3524,China,1
7839,15,78,1357,Ukraine,1
7840,25,72,4050,Bouvet Island (Bouvetoya),1
7841,77,24,1996,Botswana,0
7842,51,20,480,Saint Vincent and the Grenadines,0
7843,2,88,1859,Cyprus,1
7844,94,3,3245,Kenya,0
7845,83,73,1721,Bermuda,1
7846,4,76,2375,Kazakhstan,1
7847,70,13,4884,Algeria,0
7848,86,76,550,Mozambique,1
7849,51,34,635,Lesotho,0
7850,32,22,3921,Bangladesh,0
7851,45,22,3528,Saint Martin,0
7852,10,80,3381,New Zealand,1
7853,38,48,320,French Guiana,1
7854,4,22,1191,Rwanda,0
7855,100,3,1901,Kenya,0
7856,81,59,1918,Nauru,1
7857,62,51,1556,Netherlands Antilles,1
7858,15,15,2792,Lithuania,0
7859,92,13,3656,Serbia,0
7860,59,23,681,Indonesia,0
7861,94,21,4717,Saint Vincent and the Grenadines,0
7862,34,1,276,Burundi,0
7863,46,10,1454,Turks and Caicos Islands,0
7864,18,83,3439,Togo,1
7865,37,89,992,Nepal,1
7866,77,77,4126,Saint Vincent and the Grenadines,1
7867,43,67,2533,Angola,1
7868,75,45,499,Jordan,0
7869,21,6,1516,Maldives,0
7870,32,62,3882,Lao People's Democratic Republic,1
7871,89,69,1613,Morocco,1
7872,31,35,1114,Cocos (Keeling) Islands,0
7873,96,35,3771,Faroe Islands,0
7874,100,55,3615,Aruba,1
7875,53,53,3310,British Virgin Islands,1
7876,28,40,1275,Libyan Arab Jamahiriya,0
7877,39,1,4868,Myanmar,0
7878,29,15,2814,Suriname,0
7879,15,10,3139,Solomon Islands,0
7880,64,4,1670,Denmark,0
7881,68,10,1401,United States of America,0
7882,75,80,4120,Anguilla,1
7883,95,29,489,Montenegro,0
7884,96,56,63,Guadeloupe,1
7885,47,54,782,Jordan,1
7886,87,7,4784,Peru,0
7887,94,53,4540,Mali,1
7888,89,67,4851,Lesotho,1
7889,99,90,1299,Zimbabwe,1
7890,75,34,3858,Svalbard & Jan Mayen Islands,0
7891,31,7,551,Suriname,0
7892,96,88,1352,South Africa,1
7893,15,85,825,Maldives,1
7894,40,68,1680,Latvia,1
7895,93,52,2772,Slovakia (Slovak Republic),1
7896,28,52,2478,Turks and Caicos Islands,1
7897,37,79,4273,Denmark,1
7898,55,70,3931,Taiwan,1
7899,12,36,3445,United States Minor Outlying Islands,0
7900,15,67,791,Timor-Leste,1
7901,53,17,128,United States Virgin Islands,0
7902,94,36,3618,Panama,0
7903,48,16,928,Saint Helena,0
7904,95,60,1218,Dominica,1
7905,47,81,2087,Greece,1
7906,5,12,4197,Faroe Islands,0
7907,84,87,193,Sri Lanka,1
7908,34,57,5000,Iraq,1
7909,41,17,638,Netherlands,0
7910,16,43,3151,Jamaica,0
7911,72,35,4436,Cameroon,0
7912,91,65,3121,Antarctica (the territory South of 60 deg S),1
7913,28,49,4615,Vietnam,1
7914,44,63,1507,Italy,1
7915,19,69,788,Chad,1
7916,77,40,1732,Liberia,0
7917,85,73,1296,Bahrain,1
7918,7,17,1576,Pitcairn Islands,0
7919,30,1,662,Senegal,0
7920,20,67,4968,Iraq,1
7921,64,13,1503,French Polynesia,0
7922,25,65,1389,Saint Helena,1
7923,89,22,3693,Mozambique,0
7924,85,26,971,Nauru,0
7925,17,29,4491,Angola,0
7926,15,75,3392,Anguilla,1
7927,10,63,4443,Lebanon,1
7928,25,48,268,Saint Lucia,1
7929,48,41,4636,Sri Lanka,0
7930,65,4,2037,Qatar,0
7931,24,90,2081,Sudan,1
7932,29,9,3549,United States Minor Outlying Islands,0
7933,37,70,3831,Libyan Arab Jamahiriya,1
7934,60,29,1915,Brunei Darussalam,0
7935,13,51,4727,Madagascar,1
7936,45,1,2999,Armenia,0
7937,11,49,1192,Philippines,1
7938,16,88,2405,Armenia,1
7939,62,55,107,New Zealand,1
7940,70,52,629,Equatorial Guinea,1
7941,41,28,144,Qatar,0
7942,63,79,2357,French Polynesia,1
7943,13,52,2076,Croatia,1
7944,97,53,605,Sudan,1
7945,98,90,2474,Bulgaria,1
7946,1,8,2823,Guyana,0
7947,20,43,1463,Morocco,0
7948,38,82,428,British Indian Ocean Territory (Chagos Archipelago),1
7949,54,35,3910,Brazil,0
7950,10,15,1016,Moldova,0
7951,17,75,1772,Andorra,1
7952,60,61,916,Romania,1
7953,78,69,2828,Cook Islands,1
7954,52,68,12,El Salvador,1
7955,49,11,3992,New Zealand,0
7956,42,55,2383,Gibraltar,1
7957,59,87,1915,New Zealand,1
7958,33,7,2382,Sweden,0
7959,43,79,205,Chad,1
7960,35,64,4487,Martinique,1
7961,83,76,923,French Polynesia,1
7962,81,35,1222,Saint Kitts and Nevis,0
7963,95,79,222,Cape Verde,1
7964,50,36,2727,Comoros,0
7965,63,4,1501,British Indian Ocean Territory (Chagos Archipelago),0
7966,43,15,3180,Puerto Rico,0
7967,77,83,200,Isle of Man,1
7968,16,62,1480,Malaysia,1
7969,29,21,3222,Namibia,0
7970,40,78,4524,Uzbekistan,1
7971,29,89,3846,San Marino,1
7972,99,57,2086,Ecuador,1
7973,1,45,4583,Myanmar,0
7974,71,17,3655,Tunisia,0
7975,51,8,908,Sri Lanka,0
7976,65,57,2217,Taiwan,1
7977,51,10,2465,Iceland,0
7978,2,49,3304,Isle of Man,1
7979,50,89,2215,Gabon,1
7980,37,55,931,Sudan,1
7981,35,1,420,United Kingdom,0
7982,28,22,668,Saint Barthelemy,0
7983,21,81,2350,British Virgin Islands,1
7984,20,22,1376,Burkina Faso,0
7985,13,17,4622,Ghana,0
7986,5,29,4069,Wallis and Futuna,0
7987,61,35,4763,Bosnia and Herzegovina,0
7988,96,75,205,Aruba,1
7989,80,42,1725,Switzerland,0
7990,55,24,2850,Monaco,0
7991,60,72,264,Bangladesh,1
7992,95,38,860,Iran,0
7993,63,39,4715,Puerto Rico,0
7994,6,36,1833,Pakistan,0
7995,50,6,4643,Lithuania,0
7996,54,26,3585,Palau,0
7997,68,24,4261,Algeria,0
7998,5,39,1301,Tanzania,0
7999,87,41,123,Kyrgyz Republic,0
8000,12,40,4650,Congo,0
8001,96,77,4606,Sierra Leone,1
8002,14,19,124,India,0
8003,9,74,336,Aruba,1
8004,81,51,1610,Taiwan,1
8005,5,36,1293,Norway,0
8006,29,75,1491,Sri Lanka,1
8007,87,26,2631,Egypt,0
8008,8,23,472,Sweden,0
8009,47,75,1704,Malawi,1
8010,69,28,3221,Saint Vincent and the Grenadines,0
8011,42,76,1823,Namibia,1
8012,95,48,577,Cayman Islands,1
8013,43,51,2264,Slovenia,1
8014,27,12,2747,Cocos (Keeling) Islands,0
8015,52,37,2042,Uzbekistan,0
8016,24,8,4020,Netherlands Antilles,0
8017,44,42,4986,Korea,0
8018,64,13,4663,Senegal,0
8019,31,87,148,Luxembourg,1
8020,63,25,1320,Bolivia,0
8021,40,74,2475,Yemen,1
8022,52,18,3289,Fiji,0
8023,97,34,631,Chad,0
8024,25,45,3884,Azerbaijan,0
8025,59,42,4303,Kenya,0
8026,4,33,431,Albania,0
8027,20,8,1791,Yemen,0
8028,90,62,1903,Rwanda,1
8029,47,11,2802,Thailand,0
8030,15,76,239,Moldova,1
8031,98,33,2355,Argentina,0
8032,47,87,4402,Korea,1
8033,10,82,2169,Jordan,1
8034,96,84,1579,Mauritius,1
8035,15,52,1398,Trinidad and Tobago,1
8036,67,38,3903,Ecuador,0
8037,99,1,875,Equatorial Guinea,0
8038,21,21,60,Holy See (Vatican City State),0
8039,22,68,3135,Guadeloupe,1
8040,50,49,4756,Luxembourg,1
8041,67,66,2468,Isle of Man,1
8042,42,48,1659,Guyana,1
8043,1,89,2821,Myanmar,1
8044,43,57,4861,Bolivia,1
8045,50,10,191,Saint Vincent and the Grenadines,0
8046,13,83,1508,Somalia,1
8047,88,23,3351,Ethiopia,0
8048,84,20,3410,Switzerland,0
8049,65,37,1653,Lao People's Democratic Republic,0
8050,10,85,2642,United States Virgin Islands,1
8051,65,2,4954,Ukraine,0
8052,50,46,4307,Northern Mariana Islands,1
8053,14,34,4623,Comoros,0
8054,4,3,4713,Netherlands,0
8055,34,47,3888,Sao Tome and Principe,1
8056,31,48,262,Timor-Leste,1
8057,85,17,1735,Slovakia (Slovak Republic),0
8058,35,3,998,Estonia,0
8059,35,76,2099,Latvia,1
8060,14,33,1424,Montserrat,0
8061,76,19,4237,Argentina,0
8062,69,52,1955,Czech Republic,1
8063,82,41,653,Monaco,0
8064,63,39,1359,Turkey,0
8065,8,14,1277,Turks and Caicos Islands,0
8066,32,21,2333,Guinea-Bissau,0
8067,35,74,1114,Rwanda,1
8068,96,63,2399,Hong Kong,1
8069,10,67,3787,Mexico,1
8070,3,56,4504,Gabon,1
8071,9,67,1334,Svalbard & Jan Mayen Islands,1
8072,23,2,2939,Sao Tome and Principe,0
8073,18,17,828,United Arab Emirates,0
8074,94,47,1036,Brazil,1
8075,88,28,4727,French Guiana,0
8076,28,48,4283,Guinea-Bissau,1
8077,41,42,3491,Myanmar,0
8078,89,9,1089,Peru,0
8079,8,78,4788,Benin,1
8080,51,76,2420,Japan,1
8081,15,27,3476,Lebanon,0
8082,42,83,2073,El Salvador,1
8083,64,43,2192,Maldives,0
8084,32,49,4763,Isle of Man,1
8085,61,62,1981,Gambia,1
8086,44,16,3016,Niger,0
8087,11,23,3664,Guinea,0
8088,20,55,4728,Chad,1
8089,89,74,2321,Cook Islands,1
8090,45,85,77,United States Virgin Islands,1
8091,32,26,2680,Bhutan,0
8092,3,79,4485,Korea,1
8093,21,9,266,Estonia,0
8094,68,58,739,Chad,1
8095,11,17,3458,Niue,0
8096,6,47,2210,India,1
8097,20,76,1264,Grenada,1
8098,82,39,2399,Korea,0
8099,54,39,3843,Mongolia,0
8100,83,85,261,British Virgin Islands,1
8101,75,32,81,Singapore,0
